temperature,current,voltage,vibration,label
60.23,8.31,198.24,0.35,0.0
105.87,19.98,195.15,0.9,1.0
67.51,9.6,195.99,0.42,0.0
66.75,7.48,201.1,0.38,0.0
62.21,9.17,206.42,0.29,0.0
65.68,9.57,191.18,0.27,0.0
62.61,7.74,212.59,0.2,0.0
62.39,7.98,196.32,0.24,0.0
111.38,19.22,213.1,0.92,1.0
72.64,7.73,206.68,0.33,0.0
64.72,7.44,194.49,0.37,0.0
61.88,8.44,199.03,0.3,0.0
72.48,8.74,198.25,0.32,0.0
75.03,8.18,202.17,0.35,0.0
63.34,8.25,204.98,0.35,0.0
81.05,8.18,200.23,0.3,0.0
69.37,9.03,188.76,0.22,0.0
59.5,6.87,196.65,0.26,0.0
101.38,16.58,217.06,0.92,1.0
107.47,18.67,172.51,0.9,1.0
70.11,8.49,194.76,0.39,0.0
64.57,8.64,195.52,0.21,0.0
63.54,7.91,200.59,0.34,0.0
76.6,8.23,194.72,0.21,0.0
70.54,7.86,213.9,0.34,0.0
106.31,16.32,176.8,0.94,1.0
68.97,8.87,214.32,0.25,0.0
78.37,8.38,203.29,0.36,0.0
66.83,7.9,208.64,0.36,0.0
64.92,8.06,205.27,0.26,0.0
62.5,8.6,198.28,0.32,0.0
65.46,8.05,201.27,0.19,0.0
66.7,9.16,212.89,0.27,0.0
69.76,8.67,206.44,0.28,0.0
71.93,8.35,199.73,0.18,0.0
66.8,8.14,202.32,0.25,0.0
107.6,18.2,175.17,0.95,1.0
101.48,21.85,183.21,0.9,1.0
69.29,8.3,200.34,0.34,0.0
65.42,8.65,206.62,0.22,0.0
103.45,16.19,167.01,0.81,1.0
67.64,7.82,199.75,0.34,0.0
64.88,8.51,197.7,0.16,0.0
71.58,8.26,197.37,0.29,0.0
69.19,7.82,215.84,0.37,0.0
64.53,8.21,194.26,0.4,0.0
71.41,7.67,202.57,0.15,0.0
70.05,9.55,201.56,0.2,0.0
66.95,7.99,192.9,0.23,0.0
68.3,9.47,210.93,0.31,0.0
65.68,7.61,200.11,0.33,0.0
70.7,9.71,199.06,0.34,0.0
66.09,7.99,205.58,0.34,0.0
60.76,9.22,207.84,0.28,0.0
66.17,7.2,188.55,0.3,0.0
68.44,6.71,208.62,0.41,0.0
68.8,7.95,197.93,0.22,0.0
63.87,7.81,201.56,0.34,0.0
68.03,7.8,200.13,0.35,0.0
71.05,8.76,203.45,0.35,0.0
62.02,9.08,209.4,0.32,0.0
71.6,7.69,203.06,0.23,0.0
64.8,7.69,193.55,0.26,0.0
67.36,8.27,202.17,0.26,0.0
54.2,9.31,198.85,0.33,0.0
70.02,7.58,213.55,0.26,0.0
66.97,7.33,198.39,0.23,0.0
62.98,8.14,198.83,0.42,0.0
106.29,16.77,221.38,0.8,1.0
64.53,7.96,204.17,0.24,0.0
63.3,9.13,203.37,0.34,0.0
65.97,9.85,196.04,0.42,0.0
65.82,7.82,204.68,0.31,0.0
62.02,9.35,191.38,0.38,0.0
55.15,8.05,199.81,0.37,0.0
65.32,8.85,197.88,0.4,0.0
62.44,8.7,206.02,0.29,0.0
63.42,9.49,204.39,0.24,0.0
64.96,8.67,201.03,0.48,0.0
59.91,8.4,207.27,0.37,0.0
74.26,8.0,200.64,0.42,0.0
69.83,8.74,202.79,0.35,0.0
69.25,7.83,199.45,0.39,0.0
65.18,8.59,215.43,0.16,0.0
67.51,7.76,199.33,0.41,0.0
64.8,8.43,196.83,0.38,0.0
68.33,7.16,191.78,0.37,0.0
65.73,8.51,208.79,0.18,0.0
61.08,8.86,206.4,0.29,0.0
60.65,7.13,194.44,0.31,0.0
64.68,9.18,202.49,0.36,0.0
64.71,7.2,210.71,0.16,0.0
67.66,8.21,201.9,0.35,0.0
57.76,9.52,201.84,0.3,0.0
106.58,13.12,153.87,0.94,1.0
60.08,8.23,193.61,0.32,0.0
66.13,8.92,207.79,0.32,0.0
66.28,8.94,201.38,0.39,0.0
63.4,8.07,198.64,0.18,0.0
60.17,8.16,201.3,0.19,0.0
67.49,8.86,209.55,0.41,0.0
109.66,18.38,200.24,0.84,1.0
74.56,8.05,202.11,0.33,0.0
66.94,6.89,193.38,0.36,0.0
71.72,9.45,202.16,0.23,0.0
104.58,18.15,191.78,0.89,1.0
70.73,9.13,210.69,0.28,0.0
60.53,7.65,216.02,0.28,0.0
63.27,6.94,190.56,0.31,0.0
62.04,7.05,201.61,0.31,0.0
104.55,20.11,197.82,0.87,1.0
67.29,10.15,207.96,0.23,0.0
68.04,9.29,201.43,0.28,0.0
59.99,9.35,214.12,0.37,0.0
69.61,7.29,192.29,0.33,0.0
96.47,19.78,220.96,0.83,1.0
106.67,18.82,177.21,0.98,1.0
68.47,7.76,210.24,0.32,0.0
62.65,8.55,190.88,0.41,0.0
65.33,7.25,207.07,0.14,0.0
64.69,8.1,200.38,0.36,0.0
106.52,17.38,217.18,0.89,1.0
111.6,17.07,235.43,0.91,1.0
67.16,8.62,201.08,0.22,0.0
68.5,8.07,206.66,0.19,0.0
64.07,7.22,202.88,0.41,0.0
69.56,7.25,196.82,0.25,0.0
57.23,9.63,190.96,0.43,0.0
68.42,7.32,206.88,0.39,0.0
69.26,8.97,196.56,0.21,0.0
56.01,8.02,187.89,0.22,0.0
68.78,9.26,190.07,0.23,0.0
68.13,7.19,199.98,0.24,0.0
59.8,9.14,200.22,0.28,0.0
65.66,6.77,194.84,0.28,0.0
72.34,8.81,200.34,0.32,0.0
60.37,9.59,196.18,0.3,0.0
61.31,9.11,215.56,0.41,0.0
61.16,7.58,196.46,0.27,0.0
71.9,7.32,204.88,0.22,0.0
74.83,7.59,213.88,0.47,0.0
58.19,8.56,201.57,0.33,0.0
60.58,8.44,208.67,0.41,0.0
66.47,8.11,201.68,0.36,0.0
70.48,7.39,205.6,0.44,0.0
69.14,7.91,221.21,0.32,0.0
109.87,19.27,225.1,0.86,1.0
68.38,8.56,197.55,0.28,0.0
65.28,8.64,207.71,0.32,0.0
74.96,9.5,208.45,0.19,0.0
68.98,8.91,202.79,0.46,0.0
74.43,8.19,200.44,0.37,0.0
73.75,7.55,208.05,0.35,0.0
60.38,8.86,195.14,0.32,0.0
71.64,6.85,210.6,0.3,0.0
70.46,8.15,201.98,0.35,0.0
56.55,7.65,206.7,0.37,0.0
66.19,7.96,195.23,0.39,0.0
60.0,8.79,197.15,0.36,0.0
67.01,8.07,204.56,0.33,0.0
65.5,10.69,208.38,0.27,0.0
67.29,9.42,202.69,0.27,0.0
65.58,8.23,191.85,0.3,0.0
59.93,7.82,199.48,0.31,0.0
62.98,10.78,201.5,0.29,0.0
63.36,7.72,206.0,0.37,0.0
64.76,7.27,200.0,0.33,0.0
64.68,10.71,193.56,0.3,0.0
59.85,7.17,190.97,0.3,0.0
75.28,6.72,204.91,0.21,0.0
65.1,7.67,207.93,0.24,0.0
62.72,7.39,192.58,0.3,0.0
63.81,10.72,209.84,0.24,0.0
64.58,9.55,204.17,0.28,0.0
62.65,9.05,196.68,0.26,0.0
67.77,9.22,201.23,0.27,0.0
65.78,8.03,195.35,0.31,0.0
99.68,16.48,175.03,0.8,1.0
59.76,8.29,206.74,0.35,0.0
70.18,9.3,198.41,0.39,0.0
103.99,19.42,210.53,0.8,1.0
66.27,7.35,216.31,0.37,0.0
66.22,6.86,211.1,0.29,0.0
64.02,9.51,192.13,0.31,0.0
67.85,8.47,190.56,0.42,0.0
70.31,7.57,206.16,0.37,0.0
61.04,8.58,199.7,0.17,0.0
70.18,7.94,209.02,0.49,0.0
59.28,9.58,189.57,0.34,0.0
63.42,7.82,212.35,0.27,0.0
109.81,17.72,172.54,0.89,1.0
57.72,8.07,194.45,0.28,0.0
71.58,10.73,201.14,0.43,0.0
67.13,8.96,201.46,0.34,0.0
67.62,8.0,201.59,0.32,0.0
67.32,7.76,193.0,0.25,0.0
69.87,7.17,198.06,0.4,0.0
69.5,8.74,190.12,0.32,0.0
56.38,8.02,202.69,0.36,0.0
66.73,7.87,195.19,0.34,0.0
59.76,9.39,200.26,0.35,0.0
62.92,9.54,203.97,0.33,0.0
67.32,9.41,202.12,0.26,0.0
62.2,9.94,215.58,0.29,0.0
70.24,7.13,198.83,0.31,0.0
66.17,8.15,211.55,0.21,0.0
65.77,8.66,208.65,0.21,0.0
62.73,8.51,197.89,0.3,0.0
75.06,7.98,205.38,0.19,0.0
69.39,7.19,204.46,0.4,0.0
65.57,8.8,194.38,0.24,0.0
64.37,8.65,195.93,0.28,0.0
64.42,7.95,219.89,0.3,0.0
66.48,7.33,194.65,0.26,0.0
66.51,8.92,209.21,0.29,0.0
61.06,7.76,205.46,0.29,0.0
68.13,7.72,203.1,0.34,0.0
78.32,9.14,207.14,0.19,0.0
65.38,8.25,194.61,0.36,0.0
60.76,7.6,209.08,0.26,0.0
65.93,8.68,202.3,0.25,0.0
64.9,8.27,200.87,0.43,0.0
66.21,8.62,198.54,0.35,0.0
63.31,7.99,205.94,0.23,0.0
63.71,8.85,210.83,0.28,0.0
67.01,9.38,200.92,0.43,0.0
68.39,9.56,207.03,0.17,0.0
59.74,8.18,209.06,0.23,0.0
66.46,8.71,203.25,0.27,0.0
69.83,7.84,198.43,0.22,0.0
64.62,8.53,208.89,0.34,0.0
67.1,7.28,207.87,0.23,0.0
68.34,7.59,201.47,0.34,0.0
71.8,8.5,198.58,0.25,0.0
69.56,8.7,205.09,0.41,0.0
65.77,8.33,199.65,0.33,0.0
64.57,8.95,198.98,0.23,0.0
72.98,8.51,200.9,0.3,0.0
58.96,8.51,208.0,0.22,0.0
71.1,9.01,198.96,0.48,0.0
62.79,8.18,202.17,0.3,0.0
63.65,10.46,190.74,0.21,0.0
70.35,7.87,209.24,0.3,0.0
63.13,8.03,210.11,0.37,0.0
68.57,8.94,194.98,0.36,0.0
70.03,9.22,205.89,0.3,0.0
66.95,8.22,195.11,0.42,0.0
68.77,8.53,208.5,0.33,0.0
101.81,16.74,148.03,0.89,1.0
63.49,8.01,207.88,0.16,0.0
70.14,8.31,219.05,0.41,0.0
67.09,7.58,202.33,0.38,0.0
64.45,8.42,208.66,0.29,0.0
68.78,9.51,190.14,0.25,0.0
64.96,9.16,204.94,0.35,0.0
62.42,8.19,192.18,0.33,0.0
105.95,15.01,214.06,0.91,1.0
69.28,7.28,195.93,0.39,0.0
62.86,8.14,208.13,0.32,0.0
109.95,20.45,182.89,0.81,1.0
64.29,7.44,210.3,0.28,0.0
62.0,7.25,204.82,0.27,0.0
65.79,7.18,192.59,0.32,0.0
66.62,8.1,204.06,0.3,0.0
63.75,7.4,206.34,0.26,0.0
67.97,8.65,210.15,0.35,0.0
63.22,8.24,210.95,0.34,0.0
109.16,18.62,159.7,1.03,1.0
69.19,7.83,204.13,0.3,0.0
67.4,9.22,209.9,0.24,0.0
66.55,7.43,208.38,0.36,0.0
65.88,8.55,200.04,0.32,0.0
62.39,8.31,201.24,0.27,0.0
61.98,9.39,195.1,0.31,0.0
69.39,8.63,204.89,0.21,0.0
110.07,20.46,182.26,0.84,1.0
67.41,10.17,197.08,0.38,0.0
64.73,8.66,204.05,0.4,0.0
62.44,8.52,194.18,0.19,0.0
67.67,7.74,200.23,0.31,0.0
107.69,19.03,180.94,0.86,1.0
68.76,7.82,202.82,0.27,0.0
60.74,8.16,201.14,0.27,0.0
107.16,15.69,155.04,0.94,1.0
105.14,17.69,181.54,0.89,1.0
65.23,6.2,211.75,0.41,0.0
68.96,8.39,200.54,0.42,0.0
65.12,8.44,196.87,0.31,0.0
63.25,8.94,203.88,0.42,0.0
63.21,8.44,210.86,0.3,0.0
107.11,17.9,169.91,0.83,1.0
61.43,7.61,198.24,0.28,0.0
64.46,7.55,206.99,0.29,0.0
61.62,7.24,204.58,0.23,0.0
63.85,9.61,203.38,0.23,0.0
69.68,7.62,198.51,0.33,0.0
68.15,7.76,199.2,0.33,0.0
68.46,6.9,205.72,0.3,0.0
70.7,8.48,195.64,0.38,0.0
61.43,7.96,201.49,0.17,0.0
60.81,8.19,195.72,0.34,0.0
74.49,7.88,199.95,0.35,0.0
106.32,17.08,221.08,0.78,1.0
74.64,8.06,213.39,0.44,0.0
70.03,10.0,206.5,0.26,0.0
72.28,8.84,189.19,0.32,0.0
69.59,8.37,206.19,0.28,0.0
65.53,8.91,202.78,0.17,0.0
73.62,9.19,188.87,0.34,0.0
103.28,17.08,203.44,1.04,1.0
58.37,6.8,210.87,0.41,0.0
65.71,7.51,205.87,0.38,0.0
63.93,8.51,201.18,0.3,0.0
110.31,15.57,186.69,0.91,1.0
71.89,7.44,214.73,0.36,0.0
72.07,7.79,193.24,0.29,0.0
68.39,8.66,200.88,0.4,0.0
65.93,8.46,202.26,0.35,0.0
63.62,8.6,194.67,0.35,0.0
73.88,8.31,204.48,0.22,0.0
65.22,8.91,203.23,0.32,0.0
69.94,9.42,194.74,0.2,0.0
66.2,7.9,199.47,0.34,0.0
64.27,8.06,208.0,0.36,0.0
107.18,16.68,184.1,0.82,1.0
63.11,8.15,197.79,0.33,0.0
63.12,7.82,201.89,0.34,0.0
67.83,10.19,193.55,0.28,0.0
68.62,9.22,199.08,0.39,0.0
64.84,8.72,197.98,0.28,0.0
67.36,8.2,202.2,0.38,0.0
72.03,8.09,213.48,0.41,0.0
64.7,8.64,195.61,0.36,0.0
65.29,7.29,202.0,0.31,0.0
72.49,9.92,215.55,0.36,0.0
69.56,6.6,190.85,0.24,0.0
53.62,9.69,206.63,0.27,0.0
79.01,9.04,195.31,0.18,0.0
61.68,9.26,206.23,0.33,0.0
110.12,17.05,166.37,0.86,1.0
69.33,8.29,203.07,0.26,0.0
63.94,8.83,204.7,0.38,0.0
58.68,7.67,211.92,0.24,0.0
66.43,7.29,203.38,0.25,0.0
63.63,7.89,197.73,0.3,0.0
68.26,8.5,204.44,0.33,0.0
67.94,8.57,194.68,0.44,0.0
67.73,8.67,191.33,0.34,0.0
62.47,7.9,202.8,0.35,0.0
63.1,8.08,198.48,0.36,0.0
74.12,8.45,209.14,0.11,0.0
66.76,8.61,208.94,0.27,0.0
68.88,9.03,213.51,0.23,0.0
54.21,8.0,200.67,0.39,0.0
72.82,8.92,209.97,0.33,0.0
106.21,12.51,188.42,0.85,1.0
62.63,8.75,195.34,0.25,0.0
59.6,8.23,198.11,0.3,0.0
65.67,7.93,194.21,0.28,0.0
64.28,7.22,195.16,0.23,0.0
63.83,6.76,217.04,0.32,0.0
62.07,8.28,186.84,0.28,0.0
60.96,8.59,200.03,0.31,0.0
61.55,6.28,203.47,0.29,0.0
58.89,8.99,201.54,0.26,0.0
62.39,7.64,206.03,0.31,0.0
64.57,7.6,195.62,0.39,0.0
61.71,8.29,215.42,0.37,0.0
74.2,6.93,203.05,0.33,0.0
70.01,8.42,194.88,0.36,0.0
65.58,7.62,201.46,0.29,0.0
63.29,8.34,201.1,0.38,0.0
62.5,9.71,207.49,0.39,0.0
66.34,8.5,204.44,0.3,0.0
59.41,7.74,223.02,0.25,0.0
72.41,7.86,214.94,0.25,0.0
77.49,8.11,205.39,0.34,0.0
63.89,7.07,203.38,0.34,0.0
72.98,7.54,207.07,0.29,0.0
62.68,9.09,200.44,0.28,0.0
76.46,7.82,208.79,0.31,0.0
108.26,18.93,159.08,0.94,1.0
76.9,6.92,199.39,0.35,0.0
62.86,6.59,200.79,0.25,0.0
72.2,8.19,195.17,0.24,0.0
64.69,6.89,194.0,0.38,0.0
64.65,7.91,211.36,0.41,0.0
64.84,9.66,202.27,0.23,0.0
61.68,9.03,194.5,0.2,0.0
64.1,9.31,205.43,0.27,0.0
62.58,8.76,198.87,0.29,0.0
70.76,8.37,201.7,0.24,0.0
66.75,9.2,201.85,0.21,0.0
76.54,9.01,205.26,0.27,0.0
61.16,7.94,195.9,0.35,0.0
67.4,8.98,192.24,0.24,0.0
67.22,6.99,213.52,0.32,0.0
63.91,8.09,208.54,0.27,0.0
70.68,8.42,208.19,0.42,0.0
63.98,7.45,209.53,0.3,0.0
58.98,7.21,203.49,0.31,0.0
109.68,22.31,182.94,0.91,1.0
71.21,9.43,199.98,0.29,0.0
107.68,14.27,195.56,0.88,1.0
70.59,10.04,209.63,0.42,0.0
106.26,18.86,244.78,0.89,1.0
62.6,8.14,209.02,0.36,0.0
66.05,7.83,199.46,0.31,0.0
74.25,8.15,195.61,0.27,0.0
62.26,7.95,207.89,0.32,0.0
67.12,8.79,197.81,0.24,0.0
63.06,8.24,213.09,0.33,0.0
66.74,8.69,212.94,0.25,0.0
60.9,8.52,200.23,0.25,0.0
68.32,7.63,210.47,0.26,0.0
66.38,9.05,201.06,0.18,0.0
63.08,6.97,205.54,0.36,0.0
63.1,6.77,178.99,0.37,0.0
98.24,17.58,201.53,0.99,1.0
66.93,8.93,218.31,0.19,0.0
57.75,7.69,208.56,0.31,0.0
65.5,7.62,208.52,0.27,0.0
68.32,7.65,186.67,0.29,0.0
73.06,8.5,193.35,0.35,0.0
73.86,9.67,202.58,0.32,0.0
77.32,9.37,208.33,0.39,0.0
64.32,7.45,198.7,0.35,0.0
66.07,9.11,207.53,0.31,0.0
72.62,8.78,195.79,0.32,0.0
63.84,6.97,195.07,0.27,0.0
106.2,19.31,220.65,0.85,1.0
67.66,7.27,197.14,0.33,0.0
65.02,8.63,196.64,0.3,0.0
75.74,8.69,190.84,0.39,0.0
71.72,7.18,200.27,0.36,0.0
72.19,8.96,216.11,0.32,0.0
65.13,9.91,202.19,0.23,0.0
65.88,7.1,201.17,0.35,0.0
71.1,8.34,205.69,0.36,0.0
66.5,9.46,192.12,0.37,0.0
66.16,8.1,204.94,0.24,0.0
67.38,8.66,204.69,0.38,0.0
70.5,7.11,203.19,0.27,0.0
65.86,9.49,206.03,0.25,0.0
68.44,8.45,205.4,0.36,0.0
65.07,8.06,197.51,0.28,0.0
61.42,6.89,206.19,0.3,0.0
68.87,8.34,205.39,0.28,0.0
69.72,7.83,199.29,0.27,0.0
62.33,9.87,203.28,0.31,0.0
66.17,7.82,208.54,0.36,0.0
54.52,7.4,209.65,0.33,0.0
72.24,8.45,210.04,0.19,0.0
105.76,13.42,211.06,0.92,1.0
70.99,8.52,200.25,0.23,0.0
64.12,9.29,196.05,0.29,0.0
62.79,7.88,210.39,0.34,0.0
65.58,9.8,197.67,0.22,0.0
61.59,10.01,193.65,0.26,0.0
65.44,8.53,193.79,0.16,0.0
57.57,8.18,206.81,0.24,0.0
65.22,8.34,209.48,0.31,0.0
67.14,7.78,216.35,0.32,0.0
58.15,9.53,193.97,0.35,0.0
72.46,7.6,201.15,0.39,0.0
66.87,8.6,197.82,0.24,0.0
72.4,8.02,192.43,0.33,0.0
68.42,8.78,202.96,0.3,0.0
66.98,7.81,204.34,0.18,0.0
64.08,8.77,203.26,0.29,0.0
66.48,7.15,211.4,0.34,0.0
107.31,17.43,175.17,0.93,1.0
61.24,9.67,201.33,0.21,0.0
68.18,6.99,199.01,0.26,0.0
109.14,17.14,189.56,0.9,1.0
72.31,8.56,191.92,0.27,0.0
64.05,8.3,202.33,0.3,0.0
66.55,9.0,208.91,0.24,0.0
59.44,7.7,200.87,0.3,0.0
68.03,8.38,193.88,0.18,0.0
69.36,9.08,204.81,0.29,0.0
63.88,8.27,198.76,0.23,0.0
66.76,8.27,207.11,0.36,0.0
65.69,9.03,186.87,0.35,0.0
66.1,7.45,205.29,0.4,0.0
77.47,8.15,190.82,0.25,0.0
60.68,8.1,206.51,0.42,0.0
61.16,8.41,197.74,0.31,0.0
63.72,7.49,208.95,0.26,0.0
102.68,17.25,200.21,0.87,1.0
61.88,8.3,209.59,0.25,0.0
63.82,8.41,191.64,0.25,0.0
67.26,9.4,202.69,0.37,0.0
65.28,7.67,197.93,0.24,0.0
67.83,8.5,199.22,0.29,0.0
66.63,7.2,206.59,0.28,0.0
64.47,8.01,209.24,0.33,0.0
67.3,8.25,203.73,0.31,0.0
62.95,6.96,212.18,0.31,0.0
66.89,8.42,199.82,0.27,0.0
63.95,8.95,210.46,0.31,0.0
69.0,8.8,192.46,0.32,0.0
68.79,9.69,189.48,0.29,0.0
65.37,8.72,199.03,0.39,0.0
66.61,8.72,195.58,0.3,0.0
105.29,20.21,187.11,0.87,1.0
57.37,8.79,210.39,0.27,0.0
64.24,8.42,194.7,0.32,0.0
63.33,8.94,202.36,0.29,0.0
65.55,8.0,201.7,0.34,0.0
67.45,7.18,206.48,0.2,0.0
66.17,7.97,199.81,0.36,0.0
67.63,9.03,206.23,0.3,0.0
73.44,7.48,203.05,0.35,0.0
70.79,9.23,204.2,0.29,0.0
65.63,7.42,206.56,0.29,0.0
69.34,8.61,205.12,0.26,0.0
100.79,19.95,208.99,0.97,1.0
103.31,17.95,141.45,0.97,1.0
65.61,7.67,202.81,0.32,0.0
64.97,7.34,201.63,0.26,0.0
67.23,8.94,213.8,0.3,0.0
104.54,18.4,191.86,0.87,1.0
57.21,8.45,190.56,0.35,0.0
72.95,8.19,196.1,0.27,0.0
68.78,8.13,205.94,0.29,0.0
65.57,9.41,195.9,0.38,0.0
68.54,7.42,196.99,0.13,0.0
65.01,7.99,204.43,0.37,0.0
71.93,8.4,209.59,0.37,0.0
68.7,8.68,204.29,0.31,0.0
64.41,7.06,201.92,0.3,0.0
67.7,8.1,206.7,0.36,0.0
64.13,8.99,215.09,0.4,0.0
63.82,7.35,207.43,0.39,0.0
66.27,8.62,211.47,0.2,0.0
65.24,5.24,201.35,0.37,0.0
64.03,7.58,187.88,0.29,0.0
60.39,8.91,199.57,0.38,0.0
63.17,7.63,186.89,0.2,0.0
112.29,17.96,195.75,0.87,1.0
68.0,8.31,207.55,0.26,0.0
107.69,15.67,169.93,1.0,1.0
64.99,9.0,206.34,0.25,0.0
72.17,9.27,205.61,0.24,0.0
67.46,8.23,199.03,0.25,0.0
70.57,8.0,209.64,0.27,0.0
65.38,6.83,217.71,0.39,0.0
66.94,8.71,202.73,0.34,0.0
62.52,8.68,211.13,0.36,0.0
70.67,9.28,206.53,0.29,0.0
68.59,9.45,195.34,0.23,0.0
102.69,18.43,145.79,0.98,1.0
70.95,9.38,194.11,0.26,0.0
66.19,6.24,203.35,0.46,0.0
74.94,8.02,213.87,0.36,0.0
109.07,17.37,210.86,0.92,1.0
61.01,7.44,190.33,0.3,0.0
64.6,8.79,203.02,0.16,0.0
72.15,7.86,195.2,0.3,0.0
74.9,7.63,208.85,0.35,0.0
65.52,9.97,203.41,0.35,0.0
61.51,7.66,205.12,0.22,0.0
64.37,8.76,193.33,0.35,0.0
62.56,7.88,198.26,0.24,0.0
67.01,9.16,200.11,0.34,0.0
73.23,7.31,195.83,0.28,0.0
57.14,8.86,191.46,0.4,0.0
63.25,7.49,197.57,0.27,0.0
71.3,7.86,205.77,0.2,0.0
71.93,9.12,202.92,0.3,0.0
72.79,8.06,192.6,0.31,0.0
65.48,8.53,202.65,0.3,0.0
108.95,17.67,179.57,0.89,1.0
63.25,8.41,208.77,0.35,0.0
63.07,8.85,205.8,0.34,0.0
62.74,6.48,206.91,0.34,0.0
67.27,7.0,203.51,0.46,0.0
63.73,9.83,207.44,0.33,0.0
71.97,9.66,210.6,0.33,0.0
65.02,7.97,196.9,0.27,0.0
63.32,8.27,200.38,0.33,0.0
63.79,7.8,199.66,0.15,0.0
70.29,8.74,197.84,0.38,0.0
59.87,8.26,198.65,0.41,0.0
107.45,20.4,141.13,0.89,1.0
70.29,10.0,198.35,0.26,0.0
107.92,20.57,217.0,0.86,1.0
67.25,7.19,202.81,0.3,0.0
64.92,8.85,187.02,0.32,0.0
69.27,8.81,195.65,0.27,0.0
65.49,8.68,198.98,0.43,0.0
71.89,9.05,202.43,0.23,0.0
61.32,8.55,205.69,0.19,0.0
59.81,9.12,198.38,0.39,0.0
73.52,8.7,218.5,0.31,0.0
62.66,8.37,199.38,0.22,0.0
67.56,8.78,201.56,0.27,0.0
61.53,8.03,207.01,0.31,0.0
60.22,7.47,205.28,0.24,0.0
66.76,8.25,210.06,0.28,0.0
65.54,9.93,193.72,0.36,0.0
66.53,8.75,201.23,0.42,0.0
58.7,8.07,205.08,0.25,0.0
62.92,7.4,199.12,0.15,0.0
65.21,10.23,197.99,0.28,0.0
60.47,7.96,199.53,0.32,0.0
73.56,7.85,199.16,0.29,0.0
64.93,7.78,212.89,0.22,0.0
69.11,7.23,200.05,0.46,0.0
65.17,7.89,205.09,0.31,0.0
73.41,10.15,208.56,0.31,0.0
105.04,18.21,188.23,0.84,1.0
67.53,7.42,210.27,0.2,0.0
67.41,9.0,206.56,0.29,0.0
62.3,7.01,211.42,0.33,0.0
59.33,7.94,195.83,0.25,0.0
67.49,8.96,206.98,0.24,0.0
58.09,7.32,206.12,0.24,0.0
57.92,8.43,210.11,0.3,0.0
60.29,9.58,195.91,0.34,0.0
58.27,8.88,204.13,0.38,0.0
58.24,7.71,197.67,0.31,0.0
106.81,17.75,230.71,0.87,1.0
69.92,5.77,210.59,0.29,0.0
63.38,7.8,205.53,0.24,0.0
66.16,8.81,198.25,0.32,0.0
58.88,7.79,196.22,0.31,0.0
64.18,8.69,193.73,0.37,0.0
63.36,8.65,216.84,0.35,0.0
66.64,8.08,214.26,0.33,0.0
108.14,17.24,259.38,0.88,1.0
63.49,8.66,207.67,0.33,0.0
74.0,7.75,202.75,0.43,0.0
107.98,18.25,185.05,0.87,1.0
61.57,7.23,211.06,0.34,0.0
71.63,7.87,198.06,0.37,0.0
106.07,18.71,196.56,0.91,1.0
69.53,7.45,196.63,0.3,0.0
68.8,7.61,201.47,0.28,0.0
70.83,8.12,199.48,0.3,0.0
64.98,8.65,197.39,0.23,0.0
110.46,17.31,192.38,0.81,1.0
66.19,8.85,201.18,0.34,0.0
65.43,8.41,188.18,0.41,0.0
67.31,8.21,192.84,0.29,0.0
65.06,7.6,213.62,0.29,0.0
57.72,8.25,197.41,0.25,0.0
63.35,8.91,212.81,0.36,0.0
69.3,9.12,209.83,0.34,0.0
61.62,7.26,201.82,0.35,0.0
60.9,7.46,203.85,0.24,0.0
63.6,7.66,213.26,0.26,0.0
63.34,8.77,196.93,0.34,0.0
66.8,10.04,196.11,0.3,0.0
67.95,8.57,194.22,0.35,0.0
107.34,18.51,170.28,0.89,1.0
58.01,9.03,193.04,0.37,0.0
102.56,18.52,217.98,1.03,1.0
63.01,8.93,202.7,0.33,0.0
64.84,7.14,204.18,0.29,0.0
67.13,7.56,198.51,0.33,0.0
59.35,7.92,201.75,0.2,0.0
104.11,15.3,177.82,1.0,1.0
72.38,8.87,212.08,0.25,0.0
59.2,8.4,211.6,0.36,0.0
62.68,10.02,201.13,0.28,0.0
69.16,7.0,198.25,0.44,0.0
69.6,8.32,201.43,0.4,0.0
60.39,7.68,202.26,0.16,0.0
62.1,9.03,194.05,0.3,0.0
63.49,9.77,202.33,0.26,0.0
69.86,8.81,195.27,0.32,0.0
66.6,6.87,193.12,0.29,0.0
102.79,20.27,204.74,0.85,1.0
66.49,7.83,197.61,0.41,0.0
61.65,9.0,203.78,0.39,0.0
62.08,8.36,206.64,0.31,0.0
70.33,8.76,206.28,0.41,0.0
68.78,7.68,216.64,0.21,0.0
105.89,18.27,167.65,0.81,1.0
65.71,8.9,204.46,0.41,0.0
64.27,5.75,207.45,0.41,0.0
67.67,8.51,200.33,0.45,0.0
65.73,7.62,212.18,0.31,0.0
108.53,18.44,198.58,0.95,1.0
68.68,9.55,213.24,0.41,0.0
71.82,7.87,191.3,0.31,0.0
59.74,7.79,205.24,0.32,0.0
69.64,9.39,195.72,0.25,0.0
70.76,8.24,201.55,0.18,0.0
64.6,7.0,202.83,0.34,0.0
64.31,7.87,208.93,0.37,0.0
66.94,7.88,206.02,0.24,0.0
60.72,8.75,191.05,0.38,0.0
68.96,7.85,196.45,0.32,0.0
74.39,7.18,201.97,0.39,0.0
72.73,7.41,205.22,0.25,0.0
65.82,7.46,209.93,0.24,0.0
